ProteinID,tSNE_x_dim,tSNE_y_dim,Organelle_annotation,Detailed_manual_annotation
Q9H6E4,18.6592297,39.40759653,Secreted,
Q9H6E5,-8.389675639,-37.80050092,Nucleolus,
Q9H6F5,-33.64916261,44.98265432,Nucleus,
Q9H6K4,15.13519195,-47.29118101,Mitochondrion,
Q9H6R0;Q9H6R0-2,-8.130257599,19.97516734,Nucleolus,
Q9H6R3,0.537129001,-16.75669137,Mitochondrion,
Q9H6R4-4;Q9H6R4;Q9H6R4-2;Q9H6R4-3,-58.9837864,18.26547746,Nucleolus,
Q9H6S0,10.50563347,32.27510541,,
Q9H6S3;Q9H6S3-3,30.36495227,-20.20817692,Cytoplasm,
Q9H6T3;Q9H6T3-2;Q9H6T3-3,-51.39325926,-15.80263034,,
Q9H6V9;Q9H6V9-2;Q9H6V9-3;Q9H6V9-4,21.49003504,38.00095837,ER,
Q9H6W3;Q9H6W3-2,-15.34680485,-37.75193991,Nucleolus,
Q9H6Y2,-9.659369796,47.22335644,,
Q9H6Z4-2,-32.78280969,28.04963552,,
Q9H773,-30.27808465,41.76201933,Cytoplasm,
Q9H7B2,-50.82146926,15.69831244,Nucleolus,nucleolar rRNA processing
Q9H7B4;Q9H7B4-3,26.7508598,20.95477155,,
Q9H7C9,3.737370511,-39.98147231,Cytoplasm,
Q9H7D0,57.91758673,-5.074536099,Cytoplasm,Rho GTPase regulation
Q9H7D7,-31.56579256,26.12932169,Cytoplasm,
Q9H7E9;Q9H7E9-2,2.72893891,47.43156701,,
Q9H7L9,-13.04526961,37.05323571,Nucleus,
Q9H7N4,-17.92641651,6.390338277,Nucleus,
Q9H7Z7,-7.427583089,-45.73818799,Cytoplasm,
Q9H814,-8.409923863,46.82071858,,
Q9H832;Q9H832-2,-14.85797426,21.55362979,,
Q9H840,-11.87534537,-9.574039286,,
Q9H845,25.91291295,-42.9277421,Mitochondrion,
Q9H857-2;Q9H857;Q9H857-3;Q9H857-4,-40.64935689,37.54040947,,
Q9H871,2.949564385,29.82871981,,
Q9H8H0,-53.05912262,22.77094117,Nucleolus,nucleolar rRNA processing
Q9H8H2;Q9H8H2-2;Q9H8H2-4,-25.72550944,52.93346201,Nucleolus,
Q9H8H3,54.44404997,18.37633658,ER,
Q9H8S9;Q9H8S9-2,30.44734827,1.794393736,,
Q9H8W4,36.95422592,-29.05401146,ER,
Q9H8Y5,5.027476972,46.37568544,,
Q9H8Y8;Q9H8Y8-2,-24.74415233,-0.282607049,,
Q9H900;Q9H900-2,-3.964228678,-37.46616569,,
Q9H910;Q9H910-3,-6.195141636,46.97812188,,
Q9H930;Q9H930-2;Q9H930-1,-39.04638771,49.71125351,,
Q9H936,-18.6421166,-49.56238248,Mitochondrion,
Q9H939;Q9H939-2,63.16982917,-3.79478169,Cytoplasm,Actin regulation
Q9H944;Q9H944-2,-21.11835696,57.65119163,Nucleus,
Q9H974;Q9H974-4;Q9H974-2;Q9H974-3,-34.60276531,10.53392642,Mitochondrion,
Q9H993,-29.60178157,6.192034944,,
Q9H9A5;Q9H9A5-2;Q9H9A5-6;Q9H9A5-4;Q9H9A5-3;Q9H9A5-5,-7.8656447,30.76821155,,
Q9H9A6,14.17048999,25.81668655,,
Q9H9B1;Q9H9B1-3;Q9H9B1-4,-24.04576689,49.11786544,Nucleus,
Q9H9B4,6.196097007,-58.17937134,Mitochondrion,
Q9H9C1;Q9H9C1-2,26.23647672,-7.149614357,Cytoplasm,
Q9H9E3;Q9H9E3-3;Q9H9E3-2,46.58998988,-26.88505747,,
Q9H9F9,-42.74528472,8.163019296,,
Q9H9H4,58.22561978,1.666593601,,
Q9H9J2,-10.53412587,-18.308924,Mitochondrion,
Q9H9P8;Q9H9P8-2,-21.41999238,-51.59396462,Mitochondrion,
Q9H9Q2;Q9H9Q2-2,28.04778471,-11.09047282,,
Q9H9S4,39.52356199,-41.65564879,,
Q9H9T3;Q9H9T3-5,-24.75212774,-28.862858,,
Q9H9Y6;Q9H9Y6-3;Q9H9Y6-2;Q9H9Y6-5,41.24782138,2.321037353,Nucleolus,
Q9HA64,31.88005478,-24.06298791,,
Q9HA77,10.39301771,-43.54057516,Mitochondrion,
Q9HAB8;Q9HAB8-2,38.70348212,-38.75998947,,
Q9HAN9,-8.460908016,-5.317253511,Nucleus,
Q9HAS0,-10.23679957,-36.23204582,,
Q9HAU5,-28.96760795,-3.819234652,Cytoplasm,
Q9HAV4,-30.00531856,42.34130849,,
Q9HAV7,-42.77189739,-24.80116557,Mitochondrion,
Q9HB07,-30.8592995,2.838909634,,
Q9HB19,-9.256011285,5.097228018,,
Q9HB40;Q9HB40-2,27.00148809,11.8308436,Secreted,
Q9HB58-7;Q9HB58-5;Q9HB58-3,42.94180447,8.450986326,Nucleus,
Q9HB71;Q9HB71-3,-31.62368668,25.76409665,,
Q9HB90,18.77207179,-47.36248463,,
Q9HBF4;Q9HBF4-3,5.787731917,-39.03046422,ER,
Q9HBH0;Q9HBH0-2,38.85466599,-35.15182817,Cytoplasm,
Q9HBH1,-18.71397878,-34.33042089,Mitochondrion,
Q9HBH5,5.28855061,-38.45897476,,
Q9HBI0;Q9HBI0-2;Q9HBI0-3,42.94636529,8.657237226,Cytoplasm,
Q9HBI1,48.27532571,22.04925373,Cytoplasm,
Q9HBL7,19.12263647,-46.9799746,,
Q9HBL8,-10.91899844,11.93214265,,
Q9HBM1,4.980419038,58.25024644,Nucleus,
Q9HC07;Q9HC07-2,23.38047983,-52.79906557,,
Q9HC16,-37.55093909,-26.53113388,,
Q9HC21-2;Q9HC21,-22.25137019,-52.35764465,Mitochondrion,
Q9HC35;Q9HC35-2,-8.818746787,-35.11542395,Cytoplasm,
Q9HC36,-6.348461268,-38.65268293,Mitochondrion,
Q9HC38-2;Q9HC38;Q9HC38-3,-35.33050092,-23.68460037,Mitochondrion,
Q9HC98;Q9HC98-3;Q9HC98-4;Q9HC98-2,47.94747318,-16.90252853,,
Q9HCC0;Q9HCC0-2,-19.1828735,-52.83780495,Mitochondrion,
Q9HCD5,35.9408497,40.71765036,Nucleus,
Q9HCE0;Q9HCE0-2,63.7614636,-6.823729679,,
Q9HCE1;Q9HCE1-2,26.3834405,37.126337,Cytoplasm,
Q9HCE5,-11.30587981,-38.52721667,Nucleus,
Q9HCG8,-13.56673119,36.06202195,Nucleus,
Q9HCK8;Q9HCK8-2,-13.87855132,48.5956462,Nucleus,
Q9HCM4-2,-11.03767716,58.9219643,Cytoplasm,
Q9HCN4;Q9HCN4-5;Q9HCN4-4;Q9HCN4-3,-37.68457466,2.398998928,,
Q9HCN8,25.74229269,-31.32484176,ER,
Q9HCS7,-12.19549759,43.29309295,Nucleus,
Q9HCU5,-7.540020538,-43.71780194,,
Q9HCU8;Q9HCU8-2,-11.67475695,29.35549568,Nucleus,
Q9HD15,4.60844125,11.27502143,,
Q9HD20;Q9HD20-2,28.44434827,35.94301168,ER,
Q9HD26-2;Q9HD26;Q9HD26-3,16.16858722,28.95863814,Cytoplasm,
Q9HD33-2;Q9HD33,-8.143654574,-20.56335472,Mitochondrion,
Q9HD34,-1.087771898,-47.99572881,,
Q9HD42,-32.67373293,-7.228020741,,
Q9HD45,26.5416755,-38.80810001,,
Q9HD47;Q9HD47-2;Q9HD47-4;Q9HD47-3,13.99530133,-19.58507368,,
Q9HDC9;Q9HDC9-2,34.06589746,-38.88830093,,
Q9NNW5,-2.718643427,-3.211452296,Cytoplasm,
Q9NNW7;Q9NNW7-2,-17.56572143,-30.56195997,Mitochondrion,
Q9NP58-4;Q9NP58,63.35506623,-18.03504701,,
Q9NP61;Q9NP61-2,0.913977873,-30.74992771,Cytoplasm,
Q9NP66,-42.76377646,16.52592607,Nucleus,
Q9NP72;Q9NP72-2,47.26674573,-23.7154139,,
Q9NP73,-22.01635945,58.4011206,ER,
Q9NP77;Q9NP77-2,-15.08193536,37.93745797,,
Q9NP79;Q9NP79-2,-51.02553824,-23.0643884,Cytoplasm,
Q9NP81;Q9NP81-2,-2.831557604,-55.8480919,Mitochondrion,
Q9NP92,-12.50965758,-19.03963595,Mitochondrion,
Q9NP97,-20.56404006,-18.02664249,Cytoplasm,
Q9NPA0,-21.95124257,-9.788548312,,
Q9NPA8;Q9NPA8-2,-14.95349573,12.42887155,Nucleus,
Q9NPD3,-50.92996474,23.99767217,,Exosome
Q9NPD8,10.06666459,60.77951,Nucleus,
Q9NPE3,-18.24618657,-26.49279561,Nucleolus,
Q9NPF4,-11.64473641,7.332560183,,
Q9NPF5,-6.97853782,12.94803577,,
Q9NPH2-2;Q9NPH2-3;Q9NPH2,6.391989357,4.323697637,Cytoplasm,
Q9NPI6-2;Q9NPI6,-25.74791725,31.02618547,,
Q9NPJ3;Q9NPJ3-2,3.527994633,-46.09367856,,
Q9NPJ6;Q9NPJ6-2,-14.44512464,37.22534257,Nucleus,
Q9NPL8,-33.9390902,17.34199421,Mitochondrion,
Q9NPQ8-4,33.51072751,4.806581685,Cytoplasm,
Q9NQ29;Q9NQ29-2;Q9NQ29-3,0.845266097,53.31369631,,
Q9NQ48;Q9NQ48-2,1.900483744,-34.79708804,Cytoplasm,
Q9NQ50,-6.467039913,-22.40507527,Mitochondrion,
Q9NQ55-2;Q9NQ55;Q9NQ55-3,-38.14688029,12.9495976,Nucleolus,
Q9NQ88,-25.13329936,-12.75293075,,
Q9NQC3;Q9NQC3-4;Q9NQC3-6,62.43309813,-9.310758207,ER,
Q9NQE9,35.71152959,-38.75204857,,
Q9NQG5,-29.45894124,26.7072136,Nucleus,
Q9NQH7-4;Q9NQH7;Q9NQH7-2,-28.51076532,8.950147593,Mitochondrion,
Q9NQP4,-28.20953499,41.91945704,,
Q9NQR4,1.617599078,-51.56855374,Cytoplasm,
Q9NQS7-2;Q9NQS7,3.382533349,44.3781373,,
Q9NQT4,-50.81030018,20.15348864,,Exosome
Q9NQT5;Q9NQT5-2,-50.90394824,24.06721767,,Exosome
Q9NQT8,36.8243173,14.55216892,Cytoplasm,
Q9NQW6;Q9NQW6-2,-32.84672348,34.93561367,,
Q9NQW7-3;Q9NQW7;Q9NQW7-4;Q9NQW7-2,30.79171855,-46.94981761,Cytoplasm,
Q9NQX3-2;Q9NQX3,17.00935936,-10.37156436,Cytoplasm,
Q9NQX4,-23.78921346,13.77739196,,
Q9NQZ2,-26.45996886,50.89504676,Nucleus,
Q9NQZ5,-21.62831592,4.794820138,Mitochondrion,
Q9NR09,-26.01762401,-6.017345398,Cytoplasm,
Q9NR12,45.85116282,25.18233266,Cytoplasm,
Q9NR19-2;Q9NR19,41.83317685,-20.2534493,Cytoplasm,
Q9NR28-2;Q9NR28;Q9NR28-3,-2.24866382,-42.79304223,Mitochondrion,
Q9NR30;Q9NR30-2,-28.86913032,54.90393894,Nucleolus,
Q9NR31;Q9NR31-2,43.79050118,-9.947853251,ER,
Q9NR33,3.618557333,50.22560253,Nucleus,
Q9NR45,-35.18467943,-13.17428294,,
Q9NR46,-21.7257267,-43.5086946,Cytoplasm,
Q9NR50;Q9NR50-3;Q9NR50-2,-40.2177256,-20.98054113,,
Q9NR56;Q9NR56-7,-45.98048994,14.62446644,,mRNA splicing
Q9NR77,-16.83508805,-13.38022733,,
Q9NRF8,40.536803,-31.04960619,,
Q9NRF9,-17.78531593,60.18387827,Nucleus,
Q9NRG0,-44.19315008,30.03502904,Nucleus,
Q9NRG7-2;Q9NRG7,1.00466527,7.783769805,,
Q9NRG9;Q9NRG9-2,-45.67270656,17.99759029,Nucleus,
Q9NRK6,-1.875703936,-55.05976892,Mitochondrion,
Q9NRL2;Q9NRL2-2,2.776393234,65.28203456,Nucleus,
Q9NRL3;Q9NRL3-3,37.15841494,-1.671893332,Cytoplasm,
Q9NRN7,-43.86630049,37.11536717,Cytoplasm,
Q9NRP0;Q9NRP0-2,-5.288273295,-24.82550821,,
Q9NRP2,-23.07052447,-35.96065509,Mitochondrion,
Q9NRR3,45.68401102,12.25631331,Cytoplasm,
Q9NRR5,-62.18681569,-17.95688205,,
Q9NRV9,19.15370329,-14.77131375,Cytoplasm,
Q9NRW3,19.20150269,13.27471278,,
Q9NRW7,21.77018206,-4.406362458,,
Q9NRX1,-28.80189688,55.75325626,Nucleolus,
Q9NRX2,-8.545350144,-20.23782685,Mitochondrion,
Q9NRX4,-35.21089765,-11.39593126,Cytoplasm,
Q9NRY2;Q9NRY2-2,-14.07883874,14.30216073,Nucleus,
Q9NRY4,7.528411742,45.5064826,,
Q9NRY5,42.6573026,-16.32952739,,
Q9NRZ7;Q9NRZ7-2;Q9NRZ7-3,42.86779145,-37.83528566,,
Q9NRZ9-2;Q9NRZ9;Q9NRZ9-3;Q9NRZ9-4,1.865601637,61.85428371,Nucleus,
Q9NS69,10.0913093,-53.34326999,Mitochondrion,
Q9NS86,23.0782478,28.91179303,,
Q9NS87;Q9NS87-2;Q9NS87-4,5.825360791,58.47973232,Cytoplasm,
Q9NSD9;Q9NSD9-2,-46.20771593,-22.83531733,Cytoplasm,
Q9NSE4,9.92851372,-44.54128967,Mitochondrion,
Q9NSI2-2;Q9NSI2,-19.89660171,50.2509269,,
Q9NSK0;Q9NSK0-5;Q9NSK0-4,5.235958055,-42.31324554,Cytoplasm,
Q9NSK7-3;Q9NSK7-4,3.304938402,-48.24518864,,
Q9NSU2-3;Q9NSU2-2;Q9NSU2,10.84622567,-11.81605658,,
Q9NSV4;Q9NSV4-6;Q9NSV4-4;Q9NSV4-5;Q9NSV4-7,13.4749975,15.04444831,Cytoplasm,
Q9NT62;Q9NT62-2,-33.59033712,-8.575564995,Cytoplasm,
Q9NTG7,12.29059704,-49.2040144,Mitochondrion,SirT3
Q9NTI5-2;Q9NTI5,-28.83273113,35.33671785,Nucleus,
Q9NTJ3;Q9NTJ3-2,5.787555866,59.34146381,,
Q9NTJ4-2;Q9NTJ4;Q9NTJ4-4,1.126957456,-52.31388843,,
Q9NTJ5;Q9NTJ5-2,51.01824073,-38.5215761,ER,
Q9NTK5,-35.77999924,-20.10372911,,
Q9NTM9,-0.052129764,-37.99414298,,
Q9NTX5-6;Q9NTX5-2;Q9NTX5,17.7761501,24.58379485,Cytoplasm,
Q9NTZ6,-27.81840399,29.6114791,Nucleus,
Q9NU22,-37.8083515,-41.9438368,Nucleolus,
Q9NUB1-2;Q9NUB1;Q9NUB1-4;Q9NUB1-3,20.0591719,-47.6333417,Mitochondrion,
Q9NUD5;Q9NUD5-2,-14.77948303,46.9486693,,
Q9NUG6,34.71664567,-13.05134961,Cytoplasm,
Q9NUI1,-21.04174827,15.14069833,,
Q9NUJ1,6.904455769,-47.63541832,Mitochondrion,
Q9NUJ3,2.604259782,-33.76366175,,
Q9NUL3-2;Q9NUL3;Q9NUL3-8;Q9NUL3-3;Q9NUL3-6;Q9NUL3-4,5.981867906,36.12244698,,
Q9NUL5;Q9NUL5-3;Q9NUL5-2;Q9NUL5-4,7.545268675,-30.02002399,,
Q9NUL7,-4.572498806,54.97448895,,
Q9NUP9,32.21276613,-14.82816245,,
Q9NUQ2,1.962698613,-35.17532818,,
Q9NUQ3;Q9NUQ3-2,5.903464612,49.87680529,,
Q9NUQ6;Q9NUQ6-4;Q9NUQ6-3,15.57711958,51.88133207,,
Q9NUQ7,-0.763864911,-11.41032192,,
Q9NUQ8;Q9NUQ8-2,-7.427843402,7.39804391,,
Q9NUQ9;Q9NUQ9-2,26.56164401,10.59846254,,
Q9NUU7,-54.82490482,-16.33817165,,
Q9NUW8;Q9NUW8-2,-14.92434322,43.9173965,,
Q9NUY8-2;Q9NUY8,26.31603319,-7.616874384,,
Q9NV06,-56.41951965,21.90063265,Nucleolus,nucleolar rRNA processing
Q9NV31,-60.03642241,-5.408731353,Nucleolus,
Q9NV56,-15.40748685,52.52646612,Nucleus,
Q9NV70;Q9NV70-2,42.09387045,-12.41173315,,
Q9NV88-2;Q9NV88;Q9NV88-3,-9.574296109,52.08347696,Nucleus,
Q9NV96;Q9NV96-2,51.62305674,-37.65638471,,
Q9NVA1;Q9NVA1-4;Q9NVA1-2;Q9NVA1-5,-7.281079199,-21.47676159,Mitochondrion,
Q9NVA2;Q9NVA2-2,35.64547194,-16.75350493,Cytoplasm,
Q9NVC6,-13.23259555,30.3850831,Nucleus,
Q9NVD7,-23.07101811,-23.70860021,Cytoplasm,
Q9NVE7,1.372517627,-32.5554265,Cytoplasm,
Q9NVG8,52.6752823,-8.930118331,,
Q9NVH0;Q9NVH0-2,3.573455012,38.24520006,Nucleus,
Q9NVH1;Q9NVH1-2,48.49865511,-39.18182377,Mitochondrion,
Q9NVH2;Q9NVH2-3;Q9NVH2-2;Q9NVH2-4,-16.87173358,44.21963662,Nucleus,
Q9NVH6-7;Q9NVH6;Q9NVH6-8;Q9NVH6-5;Q9NVH6-6;Q9NVH6-4,6.951787986,-45.72264652,Mitochondrion,
Q9NVI1;Q9NVI1-1;Q9NVI1-2,5.907773371,62.03822275,Nucleus,
Q9NVI7-2;Q9NVI7;Q9NVI7-3,2.791650609,-58.02525737,Mitochondrion,
Q9NVJ2;Q9NVJ2-2,33.34455755,-43.43853647,Cytoplasm,
Q9NVM6,-5.666987044,37.56241683,,
Q9NVM9;Q9NVM9-2,-40.10198956,16.19056387,Cytoplasm,
Q9NVN8,-52.28309229,-11.52492289,Nucleolus,
Q9NVP1,-32.71663363,31.91858299,Nucleolus,
Q9NVP2,3.37190198,64.67301032,Nucleus,
Q9NVR2,-20.30038127,42.3294512,Nucleus,
Q9NVS2,-11.26814057,-17.74219964,Mitochondrion,
Q9NVS9;Q9NVS9-2;Q9NVS9-3;Q9NVS9-4,-7.9248024,-28.89547547,,
Q9NVT9,2.328891687,-39.63742082,,
Q9NVU0;Q9NVU0-4;Q9NVU0-2;Q9NVU0-3,-28.09648318,47.57603613,Nucleus,
Q9NVU7;Q9NVU7-2,-11.66341128,49.96032527,Nucleolus,
Q9NVV0,-13.79718104,-2.718091961,ER,
Q9NVV4-2,-4.323472132,-35.5946416,Mitochondrion,
Q9NVX2,-52.46536165,16.02057964,Nucleolus,
Q9NVZ3;Q9NVZ3-2;Q9NVZ3-4;Q9NVZ3-3,49.02402711,-19.89647129,,
Q9NW08;Q9NW08-2,-21.75264133,31.31548843,Nucleus,
Q9NW13;Q9NW13-2,-25.45556671,52.08901685,Nucleolus,
Q9NW64;Q9NW64-2,-36.83630838,20.27122705,,mRNA splicing
Q9NW68-2;Q9NW68;Q9NW68-7;Q9NW68-3;Q9NW68-8;Q9NW68-9;Q9NW68-4,-2.267091149,-34.28905028,,
Q9NW82,-5.955177885,44.69292676,,
Q9NWB6,-40.51066692,29.51550038,Nucleus,
Q9NWH9,-37.60371165,19.21700777,Nucleus,
Q9NWS0,-27.32951265,-5.489116461,,
Q9NWS8;Q9NWS8-2,-19.86399909,-47.82415253,Mitochondrion,
Q9NWT1,-21.88804722,31.40191577,Nucleolus,
Q9NWU1;Q9NWU1-2,7.277701629,-48.52618243,Mitochondrion,
Q9NWU2,-4.660933452,36.32253202,Nucleus,
Q9NWU5;Q9NWU5-2;Q9NWU5-3,-9.630687977,-17.44840434,Mitochondrion,
Q9NWV4,-10.54778505,-41.57036308,,
Q9NWV8;Q9NWV8-3,1.086127435,-9.765560453,,
Q9NWW5;Q9NWW5-2,30.7458978,35.3575254,ER,
Q9NWX6,-14.02501014,-37.74462575,Cytoplasm,
Q9NWY4,-16.68053889,47.66852811,,
Q9NWZ3;Q9NWZ3-2,40.5108886,19.75637672,Cytoplasm,
Q9NWZ5;Q9NWZ5-3,5.057180888,-28.13902827,,
Q9NX08,-27.91181485,-8.901475301,,
Q9NX14;Q9NX14-2,11.28699629,-51.55921598,Mitochondrion,complex I
Q9NX20,-11.30297159,-18.03998691,Mitochondrion,
Q9NX24,-45.83976992,6.458573706,Nucleolus,nucleolar rRNA processing
Q9NX40;Q9NX40-4;Q9NX40-3;Q9NX40-2,2.755911321,0.137792824,,
Q9NX46,-6.490632228,-55.65756566,,
Q9NX47,-4.884678843,3.107178596,,
Q9NX55,-35.62383649,5.996948796,,
Q9NX58,-16.04105168,36.93396724,Nucleolus,
Q9NX62,-4.037028697,-18.56310164,,
Q9NX63,1.316056685,-36.34253867,,
Q9NX74,-14.58622497,59.39917311,ER,
Q9NX76,57.34815555,-15.90409389,,
Q9NXA8;Q9NXA8-2;Q9NXA8-3;Q9NXA8-4,-16.44248902,-8.039602734,,
Q9NXC5;Q9NXC5-2,-31.08967254,-17.87550373,,
Q9NXE4-4;Q9NXE4;Q9NXE4-3,-9.8341699,-39.72702502,ER,
Q9NXF1-2;Q9NXF1,-55.75120783,6.150877177,,
Q9NXG2,-14.62969169,54.37903769,,
Q9NXH9;Q9NXH9-2,-43.50161692,10.48039782,,
Q9NXJ5;Q9NXJ5-2,-17.29467123,-36.5775312,Cytoplasm,
Q9NXR1;Q9NXR1-2,-33.20381571,28.05165258,Cytoplasm,
Q9NXR7,17.86876742,-32.48950582,,
Q9NXS2;Q9NXS2-3,2.310310425,-36.22867574,,
Q9NXV6,-6.276443018,39.90594774,Nucleus,
Q9NXW2;Q9NXW2-2,8.758788055,40.20992069,,
Q9NXX6;Q9NXX6-2,-12.05380096,23.25421346,Nucleus,
Q9NY12;Q9NY12-2,-41.48587257,-22.42354291,Nucleolus,
Q9NY27;Q9NY27-3,-15.72049149,53.79469874,,
Q9NY33;Q9NY33-4,19.1396363,0.413983998,Cytoplasm,
Q9NY61,-54.15130485,25.10474879,Nucleolus,
Q9NY93;Q9NY93-2,-28.19189073,54.4318877,Nucleolus,
Q9NYB0,-23.23684368,16.80879112,,
Q9NYF8-2;Q9NYF8;Q9NYF8-4,-41.38457386,18.76078577,,
Q9NYH9,-30.64056107,48.02387455,Nucleolus,
Q9NYJ1,-26.21564244,-40.35422053,Mitochondrion,
Q9NYK5;Q9NYK5-2,-10.46071169,-17.88499754,Mitochondrion,
Q9NYL2,18.28325828,26.51968614,,
Q9NYL4,-3.629398959,-0.146311704,,
Q9NYL9,55.44283324,-10.51948933,Cytoplasm,Actin regulation
Q9NYP7;Q9NYP7-2,19.39146721,51.93340511,ER,
Q9NYR9-2;Q9NYR9;Q9NYR9-3,0.056533355,-0.534364074,Cytoplasm,
Q9NYU2-2;Q9NYU2,31.41262025,-43.63159088,ER,
Q9NYV4-2;Q9NYV4;Q9NYV4-3,-44.00120548,24.37588087,Nucleus,
Q9NYY8;Q9NYY8-2,-9.685524601,49.64784826,Mitochondrion,
Q9NZ01,-61.40116667,-14.04822961,ER,
Q9NZ08;Q9NZ08-2,32.98039679,8.930618034,ER,
Q9NZ32,35.10909356,-18.90683344,Cytoplasm,
Q9NZ43;Q9NZ43-2,-2.021343678,-34.03833626,ER,
Q9NZ45,-8.160046393,-45.44969464,Mitochondrion,
Q9NZ52;Q9NZ52-4;Q9NZ52-2,-24.3319959,3.980592018,,
Q9NZ63,-19.68905367,50.03018974,,
Q9NZB2;Q9NZB2-6;Q9NZB2-4,-7.408691021,29.87645246,Cytoplasm,
Q9NZC9,-9.646396046,32.49252246,Nucleus,
Q9NZD2,34.49886408,-31.34360281,Cytoplasm,
Q9NZD8;Q9NZD8-2,0.83400854,38.3464681,Cytoplasm,
Q9NZI7;Q9NZI7-4,5.822375134,19.38282803,Nucleus,
Q9NZI8;Q9NZI8-2,13.03125518,-21.18457316,,
Q9NZJ4;Q9NZJ4-2,16.8712099,-18.70038975,Cytoplasm,
Q9NZJ6,-9.416588135,-43.18273512,Mitochondrion,
Q9NZJ7-2;Q9NZJ7,35.5189826,-25.65065654,Mitochondrion,
Q9NZJ9,9.938890755,32.50703647,Cytoplasm,
Q9NZJ9-2;Q9NZJ9-3,-23.99928981,30.08304705,Cytoplasm,
Q9NZL4;Q9NZL4-3;Q9NZL4-2,15.73834473,52.8130996,,
Q9NZL9;Q9NZL9-3,-46.09267536,19.74513238,,
Q9NZM1-6;Q9NZM1;Q9NZM1-2;Q9NZM1-5,12.03341648,30.65087106,Nucleus,
Q9NZM3-2;Q9NZM3;Q9NZM3-4;Q9NZM3-3,-13.00357537,28.73252835,Cytoplasm,
Q9NZM5,-13.07023725,54.89685437,Nucleolus,
Q9NZN5;Q9NZN5-2,39.3231524,-10.48438792,Cytoplasm,Rho GTPase regulation
Q9NZN8;Q9NZN8-5;Q9NZN8-4;Q9NZN8-2,-6.540452652,30.62187299,,
Q9NZQ3-3;Q9NZQ3;Q9NZQ3-4;Q9NZQ3-5,52.10584963,-15.11128334,Nucleus,Actin regulation
Q9NZT2-2;Q9NZT2,-26.44322112,21.23045849,,
Q9NZW5,-22.03520852,-20.65197986,,
Q9NZZ3;Q9NZZ3-2,5.549748965,-25.30512194,Cytoplasm,
Q9P000;Q9P000-2,-28.08156338,-11.60611419,Nucleus,
Q9P003,6.740665103,-53.14094641,ER,
Q9P013,-27.87473889,30.79454825,Nucleus,
Q9P015,-10.03213745,-17.55159006,Mitochondrion,
Q9P016;Q9P016-2,0.908556325,-58.43603577,Nucleus,
Q9P032,-12.62856732,-20.75687925,Mitochondrion,
Q9P035,26.5159348,-52.6469086,ER,
Q9P086,-21.25491279,4.495458836,Nucleus,
Q9P0I2;Q9P0I2-2,-13.51392118,-42.81458425,,
Q9P0J0;Q9P0J0-2,14.43689808,-51.42553303,,complex I
Q9P0J1;Q9P0J1-2,11.27258137,-40.11087479,Mitochondrion,
Q9P0J7,2.299922854,-12.29834594,,
Q9P0K7;Q9P0K7-3;Q9P0K7-2,59.59431537,-2.484664344,,Actin regulation
Q9P0L0,45.03544669,-18.36704797,,
Q9P0M9,-9.476375442,-18.35889842,Mitochondrion,
Q9P0P0,3.993930252,7.025035509,,
Q9P0P8,-1.912371242,-45.91411626,,
Q9P0R6,4.187086282,10.65923881,Cytoplasm,
Q9P0S3,36.50935501,18.58213372,ER,
Q9P0S9,8.513790696,-45.44802049,Mitochondrion,
Q9P0U1,-8.973044775,-26.49506343,Mitochondrion,
Q9P0V9;Q9P0V9-2;Q9P0V9-3,13.38434743,-16.24914083,Cytoplasm,
Q9P107;Q9P107-2,25.36361315,-4.861773488,,
Q9P1F3,33.36801947,11.9738171,,
Q9P1Y5,4.77721594,3.45417206,Cytoplasm,
Q9P1Z2-2;Q9P1Z2;Q9P1Z2-3,46.31827728,-41.59963459,,
Q9P219,-25.86721705,12.20211548,Cytoplasm,
Q9P253,36.14900851,4.776942084,,
Q9P258,-17.84308594,58.3746951,,
Q9P260-2,36.98210171,-37.31491546,,
Q9P265,-2.136557346,-39.79976125,,
Q9P270,10.30933589,47.31094999,Cytoplasm,
Q9P275;Q9P275-2,-7.953715264,19.92776355,Nucleolus,
Q9P287;Q9P287-3;Q9P287-4,-37.19371161,28.21474923,Nucleus,
Q9P289;Q9P289-3,-21.1175145,-43.03256587,Cytoplasm,
Q9P2A4,-10.22962246,29.1601223,Cytoplasm,
Q9P2D1,-27.54011031,10.88203308,Nucleolus,
Q9P2D3;Q9P2D3-3,35.55081046,5.262647485,,
Q9P2E3,-0.450446442,16.18686636,,
Q9P2E9,11.1046975,46.77371823,ER,
Q9P2I0,-13.18514565,40.61915423,Nucleus,
Q9P2J5;Q9P2J5-2,-40.95889327,-30.00587437,Cytoplasm,
Q9P2K5;Q9P2K5-2,5.979719885,4.235661007,Nucleus,
Q9P2K8-2;Q9P2K8,15.35577848,25.88572413,Cytoplasm,
Q9P2M7;Q9P2M7-2,-21.39247376,10.80063293,,
Q9P2N5,-10.27010595,46.03354304,,
Q9P2R3;Q9P2R3-2;Q9P2R3-4,2.022210992,18.45485898,Cytoplasm,
Q9P2R7-2;Q9P2R7,27.69270047,-46.93733694,Mitochondrion,
Q9P2T1,23.18333924,-13.82702379,,
Q9P2W9,-0.679334688,33.13048978,ER,
Q9P2X0-2;Q9P2X0,28.37256144,-41.66612393,ER,
Q9P2Y5,-10.62394269,29.13757339,ER,
